11.5s 1 % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current
11.5s 2 Dload  Upload   Total   Spent    Left  Speed
11.7s 3 0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0  % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current
11.7s 4 Dload  Upload   Total   Spent    Left  Speed
38.9s 5 0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0  0  415M    0 98304    0     0  81886      0  1:28:34  0:00:01  1:28:33 81851  0  415M    0 98304    0     0  81886      0  1:28:34  0:00:01  1:28:33 81851  0  415M    0  416k    0     0   186k      0  0:37:54  0:00:02  0:37:52  186k  0  415M    0  416k    0     0   186k      0  0:37:54  0:00:02  0:37:52  186k  0  415M    0 1104k    0     0   339k      0  0:20:51  0:00:03  0:20:48  339k  0  415M    0 1104k    0     0   339k      0  0:20:51  0:00:03  0:20:48  339k  0  415M    0 2576k    0     0   602k      0  0:11:45  0:00:04  0:11:41  602k  0  415M    0 2576k    0     0   602k      0  0:11:45  0:00:04  0:11:41  602k  1  415M    1 5424k    0     0  1051k      0  0:06:44  0:00:05  0:06:39 1086k  1  415M    1 5424k    0     0  1051k      0  0:06:44  0:00:05  0:06:39 1086k  3  415M    3 13.2M    0     0  2202k      0  0:03:12  0:00:06  0:03:06 2714k  3  415M    3 13.2M    0     0  2202k      0  0:03:12  0:00:06  0:03:06 2714k  7  415M    7 32.4M    0     0  4610k      0  0:01:32  0:00:07  0:01:25 6584k  7  415M    7 32.4M    0     0  4610k      0  0:01:32  0:00:07  0:01:25 6584k 12  415M   12 53.6M    0     0  6727k      0  0:01:03  0:00:08  0:00:55 10.6M 12  415M   12 53.6M    0     0  6727k      0  0:01:03  0:00:08  0:00:55 10.6M 18  415M   18 78.0M    0     0  8743k      0  0:00:48  0:00:09  0:00:39 15.5M 18  415M   18 78.0M    0     0  8743k      0  0:00:48  0:00:09  0:00:39 15.5M 23  415M   23 99.5M    0     0  9990k      0  0:00:42  0:00:10  0:00:32 18.6M 23  415M   23 99.5M    0     0  9990k      0  0:00:42  0:00:10  0:00:32 18.6M 29  415M   29  120M    0     0  10.8M      0  0:00:38  0:00:11  0:00:27 21.6M 29  415M   29  120M    0     0  10.8M      0  0:00:38  0:00:11  0:00:27 21.6M 35  415M   35  145M    0     0  11.8M      0  0:00:34  0:00:12  0:00:22 22.4M 35  415M   35  145M    0     0  11.8M      0  0:00:34  0:00:12  0:00:22 22.4M 40  415M   40  166M    0     0  12.6M      0  0:00:32  0:00:13  0:00:19 22.5M 40  415M   40  166M    0     0  12.6M      0  0:00:32  0:00:13  0:00:19 22.5M 45  415M   45  189M    0     0  13.3M      0  0:00:30  0:00:14  0:00:16 22.2M 45  415M   45  189M    0     0  13.3M      0  0:00:30  0:00:14  0:00:16 22.2M 51  415M   51  212M    0     0  13.9M      0  0:00:29  0:00:15  0:00:14 22.5M 51  415M   51  212M    0     0  13.9M      0  0:00:29  0:00:15  0:00:14 22.5M 56  415M   56  233M    0     0  14.4M      0  0:00:28  0:00:16  0:00:12 22.5M 56  415M   56  233M    0     0  14.4M      0  0:00:28  0:00:16  0:00:12 22.5M 61  415M   61  255M    0     0  14.8M      0  0:00:28  0:00:17  0:00:11 21.9M 61  415M   61  255M    0     0  14.8M      0  0:00:28  0:00:17  0:00:11 21.9M 65  415M   65  271M    0     0  14.9M      0  0:00:27  0:00:18  0:00:09 21.1M 65  415M   65  271M    0     0  14.9M      0  0:00:27  0:00:18  0:00:09 21.1M 69  415M   69  286M    0     0  14.9M      0  0:00:27  0:00:19  0:00:08 19.3M 69  415M   69  286M    0     0  14.9M      0  0:00:27  0:00:19  0:00:08 19.3M 72  415M   72  301M    0     0  14.9M      0  0:00:27  0:00:20  0:00:07 17.8M 72  415M   72  301M    0     0  14.9M      0  0:00:27  0:00:20  0:00:07 17.8M 76  415M   76  316M    0     0  14.9M      0  0:00:27  0:00:21  0:00:06 16.3M 76  415M   76  316M    0     0  14.9M      0  0:00:27  0:00:21  0:00:06 16.3M 80  415M   80  332M    0     0  14.9M      0  0:00:27  0:00:22  0:00:05 15.3M 80  415M   80  332M    0     0  14.9M      0  0:00:27  0:00:22  0:00:05 15.3M 83  415M   83  346M    0     0  14.9M      0  0:00:27  0:00:23  0:00:04 15.0M 83  415M   83  346M    0     0  14.9M      0  0:00:27  0:00:23  0:00:04 15.0M 87  415M   87  362M    0     0  14.9M      0  0:00:27  0:00:24  0:00:03 15.1M 87  415M   87  362M    0     0  14.9M      0  0:00:27  0:00:24  0:00:03 15.1M 91  415M   91  378M    0     0  15.0M      0  0:00:27  0:00:25  0:00:02 15.5M 91  415M   91  378M    0     0  15.0M      0  0:00:27  0:00:25  0:00:02 15.5M 95  415M   95  395M    0     0  15.0M      0  0:00:27  0:00:26  0:00:01 15.8M 95  415M   95  395M    0     0  15.0M      0  0:00:27  0:00:26  0:00:01 15.8M 99  415M   99  411M    0     0  15.1M      0  0:00:27  0:00:27 --:--:-- 15.9M100  415M  100  415M    0     0  15.1M      0  0:00:27  0:00:27 --:--:-- 16.0M
38.9s 6 Archive:  modelnet40_ply_hdf5_2048.zip
38.9s 7 creating: modelnet40_ply_hdf5_2048/
38.9s 8 inflating: modelnet40_ply_hdf5_2048/ply_data_train_2_id2file.json
38.9s 9 99  415M   99  411M    0     0  15.1M      0  0:00:27  0:00:27 --:--:-- 15.9M100  415M  100  415M    0     0  15.1M      0  0:00:27  0:00:27 --:--:-- 16.0M
39.1s 10 inflating: modelnet40_ply_hdf5_2048/ply_data_train2.h5  Archive:  modelnet40_ply_hdf5_2048.zip
39.1s 11 creating: modelnet40_ply_hdf5_2048/
39.1s 12 inflating: modelnet40_ply_hdf5_2048/ply_data_train_2_id2file.json
39.3s 13 inflating: modelnet40_ply_hdf5_2048/ply_data_train2.h5
39.5s 14 inflating: modelnet40_ply_hdf5_2048/ply_data_train4.h5
39.7s 15 inflating: modelnet40_ply_hdf5_2048/ply_data_train4.h5
39.9s 16 inflating: modelnet40_ply_hdf5_2048/ply_data_train1.h5
40.1s 17 inflating: modelnet40_ply_hdf5_2048/ply_data_train1.h5
40.1s 18 inflating: modelnet40_ply_hdf5_2048/train_files.txt
40.1s 19 inflating: modelnet40_ply_hdf5_2048/ply_data_train_4_id2file.json
40.2s 20 inflating: modelnet40_ply_hdf5_2048/ply_data_test1.h5
40.3s 21 inflating: modelnet40_ply_hdf5_2048/ply_data_test0.h5
40.3s 22 inflating: modelnet40_ply_hdf5_2048/train_files.txt
40.3s 23 inflating: modelnet40_ply_hdf5_2048/ply_data_train_4_id2file.json
40.3s 24 inflating: modelnet40_ply_hdf5_2048/ply_data_test1.h5
40.7s 25 inflating: modelnet40_ply_hdf5_2048/ply_data_test0.h5
40.7s 26 inflating: modelnet40_ply_hdf5_2048/ply_data_test_1_id2file.json
40.7s 27 inflating: modelnet40_ply_hdf5_2048/ply_data_train_1_id2file.json
40.7s 28 inflating: modelnet40_ply_hdf5_2048/ply_data_train_0_id2file.json
40.7s 29 inflating: modelnet40_ply_hdf5_2048/test_files.txt
40.9s 30 inflating: modelnet40_ply_hdf5_2048/ply_data_train0.h5
40.9s 31 inflating: modelnet40_ply_hdf5_2048/ply_data_test_1_id2file.json
40.9s 32 inflating: modelnet40_ply_hdf5_2048/ply_data_train_1_id2file.json
40.9s 33 inflating: modelnet40_ply_hdf5_2048/ply_data_train_0_id2file.json
40.9s 34 inflating: modelnet40_ply_hdf5_2048/test_files.txt
41.1s 35 inflating: modelnet40_ply_hdf5_2048/ply_data_train0.h5
41.1s 36 inflating: modelnet40_ply_hdf5_2048/ply_data_test_0_id2file.json
41.1s 37 inflating: modelnet40_ply_hdf5_2048/shape_names.txt
41.3s 38 inflating: modelnet40_ply_hdf5_2048/ply_data_train3.h5
41.3s 39 inflating: modelnet40_ply_hdf5_2048/ply_data_test_0_id2file.json
41.3s 40 inflating: modelnet40_ply_hdf5_2048/shape_names.txt
41.6s 41 inflating: modelnet40_ply_hdf5_2048/ply_data_train3.h5
41.6s 42 inflating: modelnet40_ply_hdf5_2048/ply_data_train_3_id2file.json
41.8s 43 
41.8s 44 inflating: modelnet40_ply_hdf5_2048/ply_data_train_3_id2file.json
386.0s 45 Train 0, loss: 2.422075, train acc: 0.342480, train avg acc: 0.196216
18379.5s 142 Test 48, loss: 0.755870, test acc: 0.779984, test avg acc: 0.691547
18717.6s 143 Train 49, loss: 0.817417, train acc: 0.750711, train avg acc: 0.646941
18754.7s 144 Test 49, loss: 0.642353, test acc: 0.803485, test avg acc: 0.700419
19092.9s 145 Train 50, loss: 0.797315, train acc: 0.753659, train avg acc: 0.646203
19129.9s 146 Test 50, loss: 0.665131, test acc: 0.792950, test avg acc: 0.705169
19467.9s 147 Train 51, loss: 0.799303, train acc: 0.750508, train avg acc: 0.646179
19504.9s 148 Test 51, loss: 0.645431, test acc: 0.805105, test avg acc: 0.722860
19843.0s 149 Train 52, loss: 0.803040, train acc: 0.755081, train avg acc: 0.653920
19880.0s 150 Test 52, loss: 0.622985, test acc: 0.804295, test avg acc: 0.726721
20218.2s 151 Train 53, loss: 0.817985, train acc: 0.749187, train avg acc: 0.643524
20255.2s 152 Test 53, loss: 0.689407, test acc: 0.792545, test avg acc: 0.707203
20593.2s 153 Train 54, loss: 0.807414, train acc: 0.754776, train avg acc: 0.652739
20630.2s 154 Test 54, loss: 0.741477, test acc: 0.773096, test avg acc: 0.708058
20968.2s 155 Train 55, loss: 0.805017, train acc: 0.751118, train avg acc: 0.640738
21005.2s 156 Test 55, loss: 0.840307, test acc: 0.727715, test avg acc: 0.661785
21343.1s 157 Train 56, loss: 0.802578, train acc: 0.747358, train avg acc: 0.645790
21380.2s 158 Test 56, loss: 1.140332, test acc: 0.633306, test avg acc: 0.567913
21717.9s 159 Train 57, loss: 0.790513, train acc: 0.758740, train avg acc: 0.654371
21755.1s 160 Test 57, loss: 0.739924, test acc: 0.769854, test avg acc: 0.698035
22092.7s 161 Train 58, loss: 0.804153, train acc: 0.756098, train avg acc: 0.649953
22129.9s 162 Test 58, loss: 0.768633, test acc: 0.778363, test avg acc: 0.687151
22467.3s 163 Train 59, loss: 0.797345, train acc: 0.755691, train avg acc: 0.650250
22504.4s 164 Test 59, loss: 0.775835, test acc: 0.759319, test avg acc: 0.691622
22842.0s 165 Train 60, loss: 0.804318, train acc: 0.752846, train avg acc: 0.649097
22879.1s 166 Test 60, loss: 0.604548, test acc: 0.804295, test avg acc: 0.705360
23217.1s 167 Train 61, loss: 0.803055, train acc: 0.756301, train avg acc: 0.651377
23254.1s 168 Test 61, loss: 0.805430, test acc: 0.732172, test avg acc: 0.670564
23592.2s 169 Train 62, loss: 0.804154, train acc: 0.752337, train avg acc: 0.640354
23629.3s 170 Test 62, loss: 0.700867, test acc: 0.787682, test avg acc: 0.717122
23967.4s 171 Train 63, loss: 0.789665, train acc: 0.759045, train avg acc: 0.654798
24004.4s 172 Test 63, loss: 0.718753, test acc: 0.771475, test avg acc: 0.720913
24342.4s 173 Train 64, loss: 0.783382, train acc: 0.760874, train avg acc: 0.661988
24379.5s 174 Test 64, loss: 0.778883, test acc: 0.767018, test avg acc: 0.688727
24717.4s 175 Train 65, loss: 0.797019, train acc: 0.757622, train avg acc: 0.651372
24754.5s 176 Test 65, loss: 1.123530, test acc: 0.692058, test avg acc: 0.599110
25092.7s 177 Train 66, loss: 0.798134, train acc: 0.753659, train avg acc: 0.651713
25129.9s 178 Test 66, loss: 0.667019, test acc: 0.782820, test avg acc: 0.729442
25468.0s 179 Train 67, loss: 0.791380, train acc: 0.757114, train avg acc: 0.653228
25505.2s 180 Test 67, loss: 0.715756, test acc: 0.775122, test avg acc: 0.691250
25843.2s 181 Train 68, loss: 0.792854, train acc: 0.757317, train avg acc: 0.653541
25880.4s 182 Test 68, loss: 0.767050, test acc: 0.765397, test avg acc: 0.692140
26218.5s 183 Train 69, loss: 0.801523, train acc: 0.756098, train avg acc: 0.647305
26255.6s 184 Test 69, loss: 0.775394, test acc: 0.753647, test avg acc: 0.688657
26593.8s 185 Train 70, loss: 0.798361, train acc: 0.756606, train avg acc: 0.654260
26630.9s 186 Test 70, loss: 0.581948, test acc: 0.811994, test avg acc: 0.738826
26969.1s 187 Train 71, loss: 0.796259, train acc: 0.752947, train avg acc: 0.647933
27006.2s 188 Test 71, loss: 0.615097, test acc: 0.814019, test avg acc: 0.739233
27344.3s 189 Train 72, loss: 0.777898, train acc: 0.762907, train avg acc: 0.656888
27381.2s 190 Test 72, loss: 0.633324, test acc: 0.801864, test avg acc: 0.719750
27719.1s 191 Train 73, loss: 0.782405, train acc: 0.759146, train avg acc: 0.657368
27756.2s 192 Test 73, loss: 0.752965, test acc: 0.766613, test avg acc: 0.689017
28094.0s 193 Train 74, loss: 0.786604, train acc: 0.761484, train avg acc: 0.656889
28131.3s 194 Test 74, loss: 0.565422, test acc: 0.834684, test avg acc: 0.760453
28469.2s 195 Train 75, loss: 0.798235, train acc: 0.748984, train avg acc: 0.645413
28506.4s 196 Test 75, loss: 0.624594, test acc: 0.808752, test avg acc: 0.721878
28844.4s 197 Train 76, loss: 0.785545, train acc: 0.760061, train avg acc: 0.659447
28881.7s 198 Test 76, loss: 0.740921, test acc: 0.778363, test avg acc: 0.710785
29219.8s 199 Train 77, loss: 0.780304, train acc: 0.759350, train avg acc: 0.655366
29257.0s 200 Test 77, loss: 0.723498, test acc: 0.772690, test avg acc: 0.707355
29595.0s 201 Train 78, loss: 0.781967, train acc: 0.760061, train avg acc: 0.656656
29632.0s 202 Test 78, loss: 0.803452, test acc: 0.746759, test avg acc: 0.683767
29970.0s 203 Train 79, loss: 0.782690, train acc: 0.757419, train avg acc: 0.651260
30007.0s 204 Test 79, loss: 0.751648, test acc: 0.762561, test avg acc: 0.703860
30345.0s 205 Train 80, loss: 0.789623, train acc: 0.755793, train avg acc: 0.653171
30382.0s 206 Test 80, loss: 0.621427, test acc: 0.811183, test avg acc: 0.742163
30719.9s 207 Train 81, loss: 0.778277, train acc: 0.761077, train avg acc: 0.662133
30756.8s 208 Test 81, loss: 0.703310, test acc: 0.773501, test avg acc: 0.678703
31094.8s 209 Train 82, loss: 0.784501, train acc: 0.760976, train avg acc: 0.656483
31131.9s 210 Test 82, loss: 0.647433, test acc: 0.786062, test avg acc: 0.710099
31469.9s 211 Train 83, loss: 0.778408, train acc: 0.763313, train avg acc: 0.661674
31507.0s 212 Test 83, loss: 0.899168, test acc: 0.732982, test avg acc: 0.631843
31845.0s 213 Train 84, loss: 0.796096, train acc: 0.755285, train avg acc: 0.649671
31881.8s 214 Test 84, loss: 0.679895, test acc: 0.811183, test avg acc: 0.704610
32219.9s 215 Train 85, loss: 0.790451, train acc: 0.759045, train avg acc: 0.655640
32257.0s 216 Test 85, loss: 0.616663, test acc: 0.805511, test avg acc: 0.701366
32595.1s 217 Train 86, loss: 0.805106, train acc: 0.754472, train avg acc: 0.651772
32632.1s 218 Test 86, loss: 0.635136, test acc: 0.804295, test avg acc: 0.737948
32970.2s 219 Train 87, loss: 0.779666, train acc: 0.765142, train avg acc: 0.664484
33007.3s 220 Test 87, loss: 0.545259, test acc: 0.835494, test avg acc: 0.764953
33345.3s 221 Train 88, loss: 0.783562, train acc: 0.761687, train avg acc: 0.658686
33382.2s 222 Test 88, loss: 0.883581, test acc: 0.709887, test avg acc: 0.663227
33720.2s 223 Train 89, loss: 0.783532, train acc: 0.762500, train avg acc: 0.658446
33757.3s 224 Test 89, loss: 0.938092, test acc: 0.735413, test avg acc: 0.680930
34095.3s 225 Train 90, loss: 0.789408, train acc: 0.760366, train avg acc: 0.662991
34132.3s 226 Test 90, loss: 0.610871, test acc: 0.810778, test avg acc: 0.741110
34470.3s 227 Train 91, loss: 0.773906, train acc: 0.754878, train avg acc: 0.647255
34507.3s 228 Test 91, loss: 0.578892, test acc: 0.816451, test avg acc: 0.749453
34845.3s 229 Train 92, loss: 0.767137, train acc: 0.769309, train avg acc: 0.668857
34882.3s 230 Test 92, loss: 0.637860, test acc: 0.802269, test avg acc: 0.740058
35220.0s 231 Train 93, loss: 0.790381, train acc: 0.758841, train avg acc: 0.657280
35257.1s 232 Test 93, loss: 0.634255, test acc: 0.807536, test avg acc: 0.717797
35594.9s 233 Train 94, loss: 0.786695, train acc: 0.760976, train avg acc: 0.658948
35632.0s 234 Test 94, loss: 0.731531, test acc: 0.786062, test avg acc: 0.685488
35970.0s 235 Train 95, loss: 0.769422, train acc: 0.762398, train avg acc: 0.655958
36007.1s 236 Test 95, loss: 0.986810, test acc: 0.701378, test avg acc: 0.637337
36345.0s 237 Train 96, loss: 0.792955, train acc: 0.756707, train avg acc: 0.653811
36382.1s 238 Test 96, loss: 0.848932, test acc: 0.732577, test avg acc: 0.685151
36720.1s 239 Train 97, loss: 0.775979, train acc: 0.762093, train avg acc: 0.661383
36757.0s 240 Test 97, loss: 0.577791, test acc: 0.824554, test avg acc: 0.773634
37095.1s 241 Train 98, loss: 0.772044, train acc: 0.764533, train avg acc: 0.658997
37132.1s 242 Test 98, loss: 1.149788, test acc: 0.648298, test avg acc: 0.580703
37470.1s 243 Train 99, loss: 0.769997, train acc: 0.765955, train avg acc: 0.669287
37507.3s 244 Test 99, loss: 0.605349, test acc: 0.812804, test avg acc: 0.745831
37511.1s 245 /opt/conda/lib/python3.10/site-packages/traitlets/traitlets.py:2930: FutureWarning: --Exporter.preprocessors=["remove_papermill_header.RemovePapermillHeader"] for containers is deprecated in traitlets 5.0. You can pass `--Exporter.preprocessors item` ... multiple times to add items to a list.
37511.1s 246 warn(
37511.1s 247 [NbConvertApp] WARNING | Config option `kernel_spec_manager_class` not recognized by `NbConvertApp`.
37511.1s 248 [NbConvertApp] Converting notebook __notebook__.ipynb to notebook
37511.6s 249 [NbConvertApp] Writing 36088 bytes to __notebook__.ipynb
37513.2s 250 /opt/conda/lib/python3.10/site-packages/traitlets/traitlets.py:2930: FutureWarning: --Exporter.preprocessors=["nbconvert.preprocessors.ExtractOutputPreprocessor"] for containers is deprecated in traitlets 5.0. You can pass `--Exporter.preprocessors item` ... multiple times to add items to a list.
37513.2s 251 warn(
37513.2s 252 [NbConvertApp] WARNING | Config option `kernel_spec_manager_class` not recognized by `NbConvertApp`.
37513.2s 253 [NbConvertApp] Converting notebook __notebook__.ipynb to html
37514.2s 254 [NbConvertApp] Writing 348650 bytes to __results__.html
